Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
146082       1    No     00010152-00010157        6
146084       5    No     00010158-00010161        A
14608A       3    No     00010162-00010169        8
14608E       1    No     0001016A-0001016F        6
146090       7    No     00010170-0001017B        C
146098       1    No     0001017C-00010181        6
14609A       1    No     00010182-00010187        6
14609C      13    No     00010188-0001019F       18
1460B0       1    No     000101A0-000101A5        6
1460B2       C    No     000101A6-000101B6       11
1460C0       1    No     000101B7-000101BC        6
1460C2       1    No     000101BD-000101C2        6
1460C4       5    No     000101C3-000101CC        A
1460CA       3    No     000101CD-000101D4        8
1460CE       9    No     000101D5-000101E2        E
1460D8       1    No     000101E3-000101E8        6
1460DA       1    No     000101E9-000101EE        6
1460DC       5    No     000101EF-000101F8        A
1460E2      1C    No     000101F9-00010219       21
1460FF      10    No     0001021A-0001022E       15
146110       1    No     0001022F-00010234        6
146112       C    No     00010235-00010245       11
146120       1    No     00010246-0001024B        6
146122       D    No     0001024C-0001025D       12
146130       3    No     0001025E-00010265        8
146134       1    No     00010266-0001026B        6
146136       1    No     0001026C-00010271        6
146138       3    No     00010272-00010279        8
14613C       1    No     0001027A-0001027F        6
146140       1    No     00010280-00010285        6
146142       E    No     00010286-00010298       13
146153       1    No     00010299-0001029E        6
146155       C    No     0001029F-000102AF       11
146162      20    No     000102B0-000102D4       25
146183       1    No     000102D5-000102DA        6
146185       A    No     000102DB-000102E9        F
146190       1    No     000102EA-000102EF        6
146192       2    No     000102F0-000102F6        7
146195       9    No     000102F7-00010304        E
1461A0       F    No     00010305-00010318       14
1461B0       B    No     00010319-00010328       10
1461BC       2    No     00010329-0001032F        7
1461C4       1    No     00010330-00010335        6
1461C6       1    No     00010336-0001033B        6
1461CA       1    No     0001033C-00010341        6
1461CC       4    No     00010342-0001034A        9
1461D6       B    No     0001034B-0001035A       10
1461E2       E    No     0001035B-0001036D       13
1461F3       1    No     0001036E-00010373        6
1461F5       C    No     00010374-00010384       11
146202       1    No     00010385-0001038A        6
146204      11    No     0001038B-000103A0       16
146216       3    No     000103A1-000103A8        8
14621A       1    No     000103A9-000103AE        6
14621C       5    No     000103AF-000103B8        A
146222      13    No     000103B9-000103D0       18
146236      29    No     000103D1-000103FE       2E
146261       E    No     000103FF-00010411       13
146270       3    No     00010412-00010419        8
146274       1    No     0001041A-0001041F        6
146276       1    No     00010420-00010425        6
146278       6    No     00010426-00010430        B
146280       1    No     00010431-00010436        6
146282       E    No     00010437-00010449       13
146292       F    No     0001044A-0001045D       14
1462A2       8    No     0001045E-0001046A        D
1462AB       5    No     0001046B-00010474        A
1462B2      4B    No     00010475-000104C4       50
1462FF      10    No     000104C5-000104D9       15
146310       E    No     000104DA-000104EC       13
146320       F    No     000104ED-00010500       14
146330       7    No     00010501-0001050C        C
146338       5    No     0001050D-00010516        A
146344       1    No     00010517-0001051C        6
146346       1    No     0001051D-00010522        6
14634A       1    No     00010523-00010528        6
14634C       4    No     00010529-00010531        9
146356       B    No     00010532-00010541       10
146362       E    No     00010542-00010554       13
146373       1    No     00010555-0001055A        6
146375       C    No     0001055B-0001056B       11
146382       E    No     0001056C-0001057E       13
146391       6    No     0001057F-00010589        B
146398       1    No     0001058A-0001058F        6
14639A       1    No     00010590-00010595        6
14639C       1    No     00010596-0001059B        6
14639E       3    No     0001059C-000105A3        8
1463A2      1F    No     000105A4-000105C7       24
1463C2       E    No     000105C8-000105DA       13
1463D1       6    No     000105DB-000105E5        B
1463D8       1    No     000105E6-000105EB        6
1463DA       1    No     000105EC-000105F1        6
1463DC       1    No     000105F2-000105F7        6
1463DE       3    No     000105F8-000105FF        8
1463E2      1E    No     00010600-00010622       23
146404       1    No     00010623-00010628        6
146406       A    No     00010629-00010637        F
146417       9    No     00010638-00010645        E
146422       1    No     00010646-0001064B        6
146424       4    No     0001064C-00010654        9
14642A       6    No     00010655-0001065F        B
146434       8    No     00010660-0001066C        D
14643E       3    No     0001066D-00010674        8
146442       4    No     00010675-0001067D        9
146447       1    No     0001067E-00010683        6
146449       1    No     00010684-00010689        6
14644C       1    No     0001068A-0001068F        6
14644E      11    No     00010690-000106A5       16
146460      17    No     000106A6-000106C1       1C
146478       1    No     000106C2-000106C7        6
14647A       1    No     000106C8-000106CD        6
14647C       1    No     000106CE-000106D3        6
14647E       7    No     000106D4-000106DF        C
146486       7    No     000106E0-000106EB        C
14648E       1    No     000106EC-000106F1        6
146490       1    No     000106F2-000106F7        6
146492       2    No     000106F8-000106FE        7
146495       9    No     000106FF-0001070C        E
1464A0       F    No     0001070D-00010720       14
1464B0       E    No     00010721-00010733       13
1464C4       1    No     00010734-00010739        6
1464C6       A    No     0001073A-00010748        F
1464D7       9    No     00010749-00010756        E
1464E2       1    No     00010757-0001075C        6
1464E4       4    No     0001075D-00010765        9
1464EA       6    No     00010766-00010770        B
1464F4       8    No     00010771-0001077D        D
1464FE       3    No     0001077E-00010785        8
146502       4    No     00010786-0001078E        9
146507       4    No     0001078F-00010797        9
14650C      27    No     00010798-000107C3       2C
146534       1    No     000107C4-000107C9        6
146536       5    No     000107CA-000107D3        A
14653C       1    No     000107D4-000107D9        6
14653E      11    No     000107DA-000107EF       16
146550       3    No     000107F0-000107F7        8
146554       A    No     000107F8-00010806        F
146560       F    No     00010807-0001081A       14
146570       E    No     0001081B-0001082D       13
146580       5    No     0001082E-00010837        A
146586       9    No     00010838-00010845        E
146590       1    No     00010846-0001084B        6
146592       2    No     0001084C-00010852        7
146595       9    No     00010853-00010860        E
1465A0       7    No     00010861-0001086C        C
1465A8       7    No     0001086D-00010878        C
1465B0       6    No     00010879-00010883        B
1465B8       6    No     00010884-0001088E        B
146606       1    No     0001088F-00010894        6
146608       1    No     00010895-0001089A        6
14660A       1    No     0001089B-000108A0        6
14660D       1    No     000108A1-000108A6        6
146618       2    No     000108A7-000108AD        7
14661B       1    No     000108AE-000108B3        6
14662D       1    No     000108B4-000108B9        6
146641       2    No     000108BA-000108C0        7
146644       2    No     000108C1-000108C7        7
146650       1    No     000108C8-000108CD        6
146652       4    No     000108CE-000108D6        9
146660       5    No     000108D7-000108E0        A
146670       1    No     000108E1-000108E6        6
146672       2    No     000108E7-000108ED        7
146680       1    No     000108EE-000108F3        6
146682       4    No     000108F4-000108FC        9
146687       4    No     000108FD-00010905        9
14668C      13    No     00010906-0001091D       18
1466A0       5    No     0001091E-00010927        A
1466A6       9    No     00010928-00010935        E
1466B0       4    No     00010936-0001093E        9
1466B5       2    No     0001093F-00010945        7
1466B8       6    No     00010946-00010950        B
1466C0       1    No     00010951-00010956        6
1466C2       4    No     00010957-0001095F        9
1466C7       1    No     00010960-00010965        6
1466C9       2    No     00010966-0001096C        7
1466CC      21    No     0001096D-00010992       26
1466EE       9    No     00010993-000109A0        E
1466F8       1    No     000109A1-000109A6        6
1466FA       3    No     000109A7-000109AE        8
1466FE       7    No     000109AF-000109BA        C
146706       9    No     000109BB-000109C8        E
146710       1    No     000109C9-000109CE        6
146712       5    No     000109CF-000109D8        A
146718       6    No     000109D9-000109E3        B
146720       F    No     000109E4-000109F7       14
146730       E    No     000109F8-00010A0A       13
146742       1    No     00010A0B-00010A10        6
146744       4    No     00010A11-00010A19        9
14674A       6    No     00010A1A-00010A24        B
146754       8    No     00010A25-00010A31        D
14675E       5    No     00010A32-00010A3B        A
146764       D    No     00010A3C-00010A4D       12
146772       9    No     00010A4E-00010A5B        E
14677C       1    No     00010A5C-00010A61        6
14677E      11    No     00010A62-00010A77       16
146790       1    No     00010A78-00010A7D        6
146792       3    No     00010A7E-00010A85        8
146796       8    No     00010A86-00010A92        D
1467A0       F    No     00010A93-00010AA6       14
1467B0       E    No     00010AA7-00010AB9       13
1467C4       1    No     00010ABA-00010ABF        6
1467C6       A    No     00010AC0-00010ACE        F
1467D7       9    No     00010ACF-00010ADC        E
1467E2       1    No     00010ADD-00010AE2        6
1467E4       4    No     00010AE3-00010AEB        9
1467EA       6    No     00010AEC-00010AF6        B
1467F4       8    No     00010AF7-00010B03        D
1467FE       3    No     00010B04-00010B0B        8
146802      39    No     00010B0C-00010B49       3E
14683C       1    No     00010B4A-00010B4F        6
14683E       B    No     00010B50-00010B5F       10
14684A       3    No     00010B60-00010B67        8
14684E       1    No     00010B68-00010B6D        6
146850       5    No     00010B6E-00010B77        A
146856       1    No     00010B78-00010B7D        6
146858      17    No     00010B7E-00010B99       1C
146870       E    No     00010B9A-00010BAC       13
146882       1    No     00010BAD-00010BB2        6
146884       C    No     00010BB3-00010BC3       11
146894       5    Yes    00010BC4-00010BCB        8
14689A       5    No     00010BCC-00010BD5        A
1468A2       1    No     00010BD6-00010BDB        6
1468A4       7    No     00010BDC-00010BE7        C
1468AC       1    No     00010BE8-00010BED        6
1468AE       2    No     00010BEE-00010BF4        7
1468B4       8    No     00010BF5-00010C01        D
1468BE       2    No     00010C02-00010C08        7
1468C1       A    No     00010C09-00010C17        F
1468CC       C    No     00010C18-00010C28       11
1468D9      10    No     00010C29-00010C3D       15
1468EA       1    No     00010C3E-00010C43        6
1468EC      11    No     00010C44-00010C59       16
1468FE      11    No     00010C5A-00010C6F       16
146910       E    No     00010C70-00010C82       13
146920       F    No     00010C83-00010C96       14
146930       E    No     00010C97-00010CA9       13
146944       1    No     00010CAA-00010CAF        6
146946       A    No     00010CB0-00010CBE        F
146957       9    No     00010CBF-00010CCC        E
146962       1    No     00010CCD-00010CD2        6
146964       4    No     00010CD3-00010CDB        9
14696A       6    No     00010CDC-00010CE6        B
146974       8    No     00010CE7-00010CF3        D
14697E       3    No     00010CF4-00010CFB        8
146982       2    No     00010CFC-00010D02        7
146985       2    No     00010D03-00010D09        7
146988       3    No     00010D0A-00010D11        8
14698C      13    No     00010D12-00010D29       18
1469A0      17    No     00010D2A-00010D45       1C
1469B8       3    No     00010D46-00010D4D        8
1469BC       1    No     00010D4E-00010D53        6
1469BE       3    No     00010D54-00010D5B        8
1469C2       2    No     00010D5C-00010D62        7
1469C5       2    No     00010D63-00010D69        7
1469C8       3    No     00010D6A-00010D71        8
1469CC      13    No     00010D72-00010D89       18
1469E0      17    No     00010D8A-00010DA5       1C
1469F8       3    No     00010DA6-00010DAD        8
1469FC       1    No     00010DAE-00010DB3        6
1469FE       2    No     00010DB4-00010DBA        7
146A02       1    No     00010DBB-00010DC0        6
146A04       5    No     00010DC1-00010DCA        A
146A0A       3    No     00010DCB-00010DD2        8
146A0E       1    No     00010DD3-00010DD8        6
146A14       C    No     00010DD9-00010DE9       11
146A22       1    No     00010DEA-00010DEF        6
146A24       7    No     00010DF0-00010DFB        C
146A2C       3    No     00010DFC-00010E03        8
146A34       1    No     00010E04-00010E09        6
146A36       8    No     00010E0A-00010E16        D
146A3F       2    No     00010E17-00010E1D        7
146A42       9    No     00010E1E-00010E2B        E
146A4C       1    No     00010E2C-00010E31        6
146A4E       7    No     00010E32-00010E3D        C
146A56       7    No     00010E3E-00010E49        C
146A5E       3    No     00010E4A-00010E51        8
146A62       1    No     00010E52-00010E57        6
146A64       6    No     00010E58-00010E62        B
146A6B       1    No     00010E63-00010E68        6
146A6D       D    No     00010E69-00010E7A       12
146A7B       1    No     00010E7B-00010E80        6
146A7D       A    No     00010E81-00010E8F        F
146A89       3    No     00010E90-00010E97        8
146A8D       2    No     00010E98-00010E9E        7
146A90       E    No     00010E9F-00010EB1       13
146AA0       4    No     00010EB2-00010EBA        9
146AA5       6    No     00010EBB-00010EC5        B
146AAC       1    No     00010EC6-00010ECB        6
146AAE       1    No     00010ECC-00010ED1        6
146AB0       A    No     00010ED2-00010EE0        F
146ABB       3    No     00010EE1-00010EE8        8
146AC2       1    No     00010EE9-00010EEE        6
146AC4       5    No     00010EEF-00010EF8        A
146ACA       3    No     00010EF9-00010F00        8
146ACE       1    No     00010F01-00010F06        6
146AD4       C    No     00010F07-00010F17       11
146AE2       1    No     00010F18-00010F1D        6
146AE4       7    No     00010F1E-00010F29        C
146AEC       3    No     00010F2A-00010F31        8
146AF4       1    No     00010F32-00010F37        6
146AF6       8    No     00010F38-00010F44        D
146AFF       2    No     00010F45-00010F4B        7
146B02      13    No     00010F4C-00010F63       18
146B16       B    No     00010F64-00010F73       10
146B22       A    No     00010F74-00010F82        F
146B2D      1C    No     00010F83-00010FA3       21
146B4A       5    No     00010FA4-00010FAD        A
146B50       4    No     00010FAE-00010FB6        9
146B55       9    No     00010FB7-00010FC4        E
146B60       B    No     00010FC5-00010FD4       10
146B6C       3    No     00010FD5-00010FDC        8
146B70       E    No     00010FDD-00010FEF       13
146B80       F    No     00010FF0-00011003       14
146B90       E    No     00011004-00011016       13
146BA0       4    No     00011017-0001101F        9
146BA5       4    No     00011020-00011028        9
146BAA       5    No     00011029-00011032        A
146BB0       E    No     00011033-00011045       13
146C0D       1    No     00011046-0001104B        6
146C1A       2    No     0001104C-00011052        7
146C26       1    No     00011053-00011058        6
146C28       1    No     00011059-0001105E        6
146C2A       1    No     0001105F-00011064        6
146C2D       2    No     00011065-0001106B        7
146C37       1    No     0001106C-00011071        6
146C39       1    No     00011072-00011077        6
146C3B       3    No     00011078-0001107F        8
146C3F       1    No     00011080-00011085        6
146C41       2    No     00011086-0001108C        7
146C44       1    No     0001108D-00011092        6
146C50       1    No     00011093-00011098        6
146C52       3    No     00011099-000110A0        8
146C60       4    No     000110A1-000110A9        9
146C65       1    No     000110AA-000110AF        6
146C70       5    No     000110B0-000110B9        A
146C80       1    No     000110BA-000110BF        6
146C82       9    No     000110C0-000110CD        E
146C8C       1    No     000110CE-000110D3        6
146C8E       7    No     000110D4-000110DF        C
146C96      19    No     000110E0-000110FD       1E
146CB0       E    No     000110FE-00011110       13
146CC0       1    No     00011111-00011116        6
146CC2       9    No     00011117-00011124        E
146CCC       1    No     00011125-0001112A        6
146CCF       6    No     0001112B-00011135        B
146CD6       B    No     00011136-00011145       10
146CE2       1    No     00011146-0001114B        6
146CE4       A    No     0001114C-0001115A        F
146CEF       B    No     0001115B-0001116A       10
146CFB       2    No     0001116B-00011171        7
146CFE      11    No     00011172-00011187       16
146D10       E    No     00011188-0001119A       13
146D21       8    No     0001119B-000111A7        D
146D2A       5    No     000111A8-000111B1        A
146D30       E    No     000111B2-000111C4       13
146D42       1    No     000111C5-000111CA        6
146D44       7    No     000111CB-000111D6        C
146D4C       3    No     000111D7-000111DE        8
146D54       1    No     000111DF-000111E4        6
146D56       8    No     000111E5-000111F1        D
146D5F       3    No     000111F2-000111F9        8
146D63       1    No     000111FA-000111FF        6
146D65       7    No     00011200-0001120B        C
146D6D      22    No     0001120C-00011232       27
146D90       E    No     00011233-00011245       13
146DA2       7    No     00011246-00011251        C
146DAA       5    No     00011252-0001125B        A
146DB0       E    No     0001125C-0001126E       13
146DC2       1    No     0001126F-00011274        6
146DC4       5    No     00011275-0001127E        A
146DCA       3    No     0001127F-00011286        8
146DCE       1    No     00011287-0001128C        6
146DD4       C    No     0001128D-0001129D       11
146DE2       1    No     0001129E-000112A3        6
146DE4       7    No     000112A4-000112AF        C
146DEC       3    No     000112B0-000112B7        8
146DF4       1    No     000112B8-000112BD        6
146DF6       8    No     000112BE-000112CA        D
146DFF       2    No     000112CB-000112D1        7
146E02       B    No     000112D2-000112E1       10
146E0E       7    No     000112E2-000112ED        C
146E16      16    No     000112EE-00011308       1B
146E2D      1E    No     00011309-0001132B       23
146E4C       B    No     0001132C-0001133B       10
146E58       1    No     0001133C-00011341        6
146E5A       7    No     00011342-0001134D        C
146E62       9    No     0001134E-0001135B        E
146E6C       3    No     0001135C-00011363        8
146E70       8    No     00011364-00011370        D
146E79       5    No     00011371-0001137A        A
146E82       1    No     0001137B-00011380        6
146E84       9    No     00011381-0001138E        E
146E8E       2    No     0001138F-00011395        7
146E94       8    No     00011396-000113A2        D
146E9D       3    No     000113A3-000113AA        8
146EA2       1    No     000113AB-000113B0        6
146EA4       C    No     000113B1-000113C1       11
146EB4       D    No     000113C2-000113D3       12
146EC2       7    No     000113D4-000113DF        C
146ECA      3B    No     000113E0-0001141F       40
146F06       9    No     00011420-0001142D        E
146F10       E    No     0001142E-00011440       13
146F20       B    No     00011441-00011450       10
146F2C       3    No     00011451-00011458        8
146F30       E    No     00011459-0001146B       13
146F42       1    No     0001146C-00011471        6
146F44       5    No     00011472-0001147B        A
146F4A       3    No     0001147C-00011483        8
146F4E       1    No     00011484-00011489        6
146F54       C    No     0001148A-0001149A       11
146F62       1    No     0001149B-000114A0        6
146F64       7    No     000114A1-000114AC        C
146F6C       3    No     000114AD-000114B4        8
146F74       1    No     000114B5-000114BA        6
146F76       8    No     000114BB-000114C7        D
146F7F       2    No     000114C8-000114CE        7
146F82       3    No     000114CF-000114D6        8
146F86       1    No     000114D7-000114DC        6
146F88       D    No     000114DD-000114EE       12
146F96       B    No     000114EF-000114FE       10
146FA2       1    No     000114FF-00011504        6
146FA4       3    No     00011505-0001150C        8
146FA8       2    No     0001150D-00011513        7
146FAB       1    No     00011514-00011519        6
146FAD       D    No     0001151A-0001152B       12
146FBB       1    No     0001152C-00011531        6
146FBD       4    No     00011532-0001153A        9
146FC2       3    No     0001153B-00011542        8
146FC6       1    No     00011543-00011548        6
146FC8       D    No     00011549-0001155A       12
146FD6       B    No     0001155B-0001156A       10
146FE2       1    No     0001156B-00011570        6
146FE4       3    No     00011571-00011578        8
146FE8       2    No     00011579-0001157F        7
146FEB       1    No     00011580-00011585        6
146FED       D    No     00011586-00011597       12
146FFB       1    No     00011598-0001159D        6
146FFD       3    No     0001159E-000115A5        8
147002       1    No     000115A6-000115AB        6
147004       A    No     000115AC-000115BA        F
14700F       1    No     000115BB-000115C0        6
147014       C    No     000115C1-000115D1       11
147022       1    No     000115D2-000115D7        6
147024       C    No     000115D8-000115E8       11
147034       1    No     000115E9-000115EE        6
147036       D    No     000115EF-00011600       12
147044       2    No     00011601-00011607        7
147047       8    No     00011608-00011614        D
147050       5    No     00011615-0001161E        A
147056      13    No     0001161F-00011636       18
14706A      14    No     00011637-0001164F       19
14707F       4    No     00011650-00011658        9
147084       1    No     00011659-0001165E        6
147086       9    No     0001165F-0001166C        E
147090       B    No     0001166D-0001167C       10
1470A0       F    No     0001167D-00011690       14
1470B0       E    No     00011691-000116A3       13
1470C2       1    No     000116A4-000116A9        6
1470C4       A    No     000116AA-000116B8        F
1470CF       1    No     000116B9-000116BE        6
1470D4       C    No     000116BF-000116CF       11
1470E2       1    No     000116D0-000116D5        6
1470E4       C    No     000116D6-000116E6       11
1470F4       1    No     000116E7-000116EC        6
1470F6       D    No     000116ED-000116FE       12
147104       2    No     000116FF-00011705        7
147107       E    No     00011706-00011718       13
147116       E    No     00011719-0001172B       13
147125       4    No     0001172C-00011734        9
14712A      25    No     00011735-0001175E       2A
147150       B    No     0001175F-0001176E       10
14715C       1    No     0001176F-00011774        6
147160       F    No     00011775-00011788       14
147170       3    No     00011789-00011790        8
147174       9    No     00011791-0001179E        E
147180       3    No     0001179F-000117A6        8
147184       1    No     000117A7-000117AC        6
147186       9    No     000117AD-000117BA        E
147190       D    No     000117BB-000117CC       12
1471A0       F    No     000117CD-000117E0       14
1471B0       E    No     000117E1-000117F3       13
1471CC       2    No     000117F4-000117FA        7
1471DE       1    No     000117FB-00011800        6
1471EE       2    No     00011801-00011807        7
1471FE       1    No     00011808-0001180D        6
147200       6    No     0001180E-00011818        B
14720A       1    No     00011819-0001181E        6
14720D       1    No     0001181F-00011824        6
147210       1    No     00011825-0001182A        6
147212       1    No     0001182B-00011830        6
14721B       1    No     00011831-00011836        6
147220       C    No     00011837-00011847       11
147230       1    No     00011848-0001184D        6
147232       1    No     0001184E-00011853        6
147234       1    No     00011854-00011859        6
147238       1    No     0001185A-0001185F        6
147241       1    No     00011860-00011865        6
147246       1    No     00011866-0001186B        6
147250       1    No     0001186C-00011871        6
147257       1    No     00011872-00011877        6
147259       1    No     00011878-0001187D        6
14725B       1    No     0001187E-00011883        6
147260       2    No     00011884-0001188A        7
147264       1    No     0001188B-00011890        6
147266       1    No     00011891-00011896        6
14726E       1    No     00011897-0001189C        6
147270       2    No     0001189D-000118A3        7
147275       1    No     000118A4-000118A9        6
147280       3    No     000118AA-000118B1        8
147284       2    No     000118B2-000118B8        7
147287       8    No     000118B9-000118C5        D
147290       5    No     000118C6-000118CF        A
147296       D    No     000118D0-000118E1       12
1472A4       1    No     000118E2-000118E7        6
1472A6       9    No     000118E8-000118F5        E
1472B0       D    No     000118F6-00011907       12
1472C0       3    No     00011908-0001190F        8
1472C4       2    No     00011910-00011916        7
1472C7       E    No     00011917-00011929       13
1472D6      13    No     0001192A-00011941       18
1472EA      1B    No     00011942-00011961       20
147306       9    No     00011962-0001196F        E
147310       D    No     00011970-00011981       12
147320       F    No     00011982-00011995       14
147330       1    No     00011996-0001199B        6
147333       B    No     0001199C-000119AB       10
147342       1    No     000119AC-000119B1        6
147344       C    No     000119B2-000119C2       11
147354       1    No     000119C3-000119C8        6
147356      31    No     000119C9-000119FE       36
147388       7    No     000119FF-00011A0A        C
147390       2    No     00011A0B-00011A11        7
147393       3    No     00011A12-00011A19        8
147398       5    No     00011A1A-00011A23        A
1473A0       F    No     00011A24-00011A37       14
1473B0       E    No     00011A38-00011A4A       13
1473C2       1    No     00011A4B-00011A50        6
1473C4       A    No     00011A51-00011A5F        F
1473CF       1    No     00011A60-00011A65        6
1473D4       C    No     00011A66-00011A76       11
1473E2       1    No     00011A77-00011A7C        6
1473E4       C    No     00011A7D-00011A8D       11
1473F4       1    No     00011A8E-00011A93        6
1473F6       D    No     00011A94-00011AA5       12
147404      11    No     00011AA6-00011ABB       16
147416      40    No     00011ABC-00011B00       45
147457       3    No     00011B01-00011B08        8
14745C       1    No     00011B09-00011B0E        6
14745E       1    No     00011B0F-00011B14        6
147460       9    No     00011B15-00011B22        E
14746A       5    No     00011B23-00011B2C        A
147470       5    No     00011B2D-00011B36        A
147476       2    No     00011B37-00011B3D        7
147479       5    No     00011B3E-00011B47        A
147482       1    No     00011B48-00011B4D        6
147484       C    No     00011B4E-00011B5E       11
147494       C    No     00011B5F-00011B6F       11
1474A2       1    No     00011B70-00011B75        6
1474A4       C    No     00011B76-00011B86       11
1474B4       1    No     00011B87-00011B8C        6
1474B6      1F    No     00011B8D-00011BB0       24
1474D6      21    No     00011BB1-00011BD6       26
1474F8      17    No     00011BD7-00011BF2       1C
147510       D    No     00011BF3-00011C04       12
147520       F    No     00011C05-00011C18       14
147530       E    No     00011C19-00011C2B       13
147542       1    No     00011C2C-00011C31        6
147544       A    No     00011C32-00011C40        F
14754F       1    No     00011C41-00011C46        6
147554       C    No     00011C47-00011C57       11
147562       1    No     00011C58-00011C5D        6
147564       C    No     00011C5E-00011C6E       11
147574       1    No     00011C6F-00011C74        6
147576       D    No     00011C75-00011C86       12
147586       1    No     00011C87-00011C8C        6
147588       6    No     00011C8D-00011C97        B
14758F      15    No     00011C98-00011CB1       1A
1475A5      10    No     00011CB2-00011CC6       15
1475B6       D    No     00011CC7-00011CD8       12
1475C6       1    No     00011CD9-00011CDE        6
1475C8       6    No     00011CDF-00011CE9        B
1475CF      15    No     00011CEA-00011D03       1A
1475E5      10    No     00011D04-00011D18       15
1475F6       B    No     00011D19-00011D28       10
147602       4    No     00011D29-00011D31        9
147607       4    No     00011D32-00011D3A        9
14760C       1    No     00011D3B-00011D40        6
14760E       1    No     00011D41-00011D46        6
147612       8    No     00011D47-00011D53        D
14761E       3    No     00011D54-00011D5B        8
147622       E    No     00011D5C-00011D6E       13
147632       F    No     00011D6F-00011D82       14
147642       1    No     00011D83-00011D88        6
147644       2    No     00011D89-00011D8F        7
147647       4    No     00011D90-00011D98        9
14764C       1    No     00011D99-00011D9E        6
14764E       1    No     00011D9F-00011DA4        6
147650       5    No     00011DA5-00011DAE        A
147656      15    No     00011DAF-00011DC8       1A
14766C       1    No     00011DC9-00011DCE        6
14766E       A    No     00011DCF-00011DDD        F
14767A       9    No     00011DDE-00011DEB        E
147684       B    No     00011DEC-00011DFB       10
147690       7    No     00011DFC-00011E07        C
147698       1    No     00011E08-00011E0D        6
14769A       4    No     00011E0E-00011E16        9
1476A0       C    No     00011E17-00011E27       11
1476AE       1    No     00011E28-00011E2D        6
1476B0       7    No     00011E2E-00011E39        C
1476B8       1    No     00011E3A-00011E3F        6
1476BA       1    No     00011E40-00011E45        6
1476BC       2    No     00011E46-00011E4C        7
1476C0       1    No     00011E4D-00011E52        6
1476C2       4    No     00011E53-00011E5B        9
1476C7       4    No     00011E5C-00011E64        9
1476CC       1    No     00011E65-00011E6A        6
1476CE       1    No     00011E6B-00011E70        6
1476D2       4    No     00011E71-00011E79        9
1476D7       3    No     00011E7A-00011E81        8
1476DE       3    No     00011E82-00011E89        8
1476E2       E    No     00011E8A-00011E9C       13
1476F2       F    No     00011E9D-00011EB0       14
147702       1    No     00011EB1-00011EB6        6
147704       2    No     00011EB7-00011EBD        7
147707       E    No     00011EBE-00011ED0       13
147716      15    No     00011ED1-00011EEA       1A
14772C       C    No     00011EEB-00011EFB       11
14773A      15    No     00011EFC-00011F15       1A
147750       5    No     00011F16-00011F1F        A
147756       1    No     00011F20-00011F25        6
147758       1    No     00011F26-00011F2B        6
14775A       4    No     00011F2C-00011F34        9
147760       D    No     00011F35-00011F46       12
14776E       1    No     00011F47-00011F4C        6
147770       5    No     00011F4D-00011F56        A
147776       3    No     00011F57-00011F5E        8
14777A       4    No     00011F5F-00011F67        9
147780       3    No     00011F68-00011F6F        8
147784       9    No     00011F70-00011F7D        E
14778E       1    No     00011F7E-00011F83        6
147790       7    No     00011F84-00011F8F        C
147798       6    No     00011F90-00011F9A        B
1477A0       F    No     00011F9B-00011FAE       14
1477B0       7    No     00011FAF-00011FBA        C
1477B8       6    No     00011FBB-00011FC5        B
14780D       1    No     00011FC6-00011FCB        6
14782D       1    No     00011FCC-00011FD1        6
147841       1    No     00011FD2-00011FD7        6
147850       1    No     00011FD8-00011FDD        6
147861       1    No     00011FDE-00011FE3        6
147866       2    No     00011FE4-00011FEA        7
147870       1    No     00011FEB-00011FF0        6
147876       3    No     00011FF1-00011FF8        8
147880       1    No     00011FF9-00011FFE        6
147882       1    No     00011FFF-00012004        6
147884       2    No     00012005-0001200B        7
147887       4    No     0001200C-00012014        9
14788C       1    No     00012015-0001201A        6
14788E       1    No     0001201B-00012020        6
147890       5    No     00012021-0001202A        A
147896       D    No     0001202B-0001203C       12
1478A4       9    No     0001203D-0001204A        E
1478AE       1    No     0001204B-00012050        6
1478B0       5    No     00012051-0001205A        A
1478B6       1    No     0001205B-00012060        6
1478B8       6    No     00012061-0001206B        B
1478C0       1    No     0001206C-00012071        6
1478C2       1    No     00012072-00012077        6
1478C4       2    No     00012078-0001207E        7
1478C7       4    No     0001207F-00012087        9
1478CC       1    No     00012088-0001208D        6
1478CE       7    No     0001208E-00012099        C
1478D6      15    No     0001209A-000120B3       1A
1478EC       C    No     000120B4-000120C4       11
1478F9      14    No     000120C5-000120DD       19
14790E       1    No     000120DE-000120E3        6
147910       1    No     000120E4-000120E9        6
147912       C    No     000120EA-000120FA       11
147920       4    No     000120FB-00012103        9
147925       A    No     00012104-00012112        F
147930       5    No     00012113-0001211C        A
147936       1    No     0001211D-00012122        6
147938       6    No     00012123-0001212D        B
147940       1    No     0001212E-00012133        6
147942       E    No     00012134-00012146       13
147952      3B    No     00012147-00012186       40
14798E       1    No     00012187-0001218C        6
147991       1    No     0001218D-00012192        6
147993       B    No     00012193-000121A2       10
1479A0       4    No     000121A3-000121AB        9
1479A6       9    No     000121AC-000121B9        E
1479B0       4    No     000121BA-000121C2        9
1479B6       1    No     000121C3-000121C8        6
1479B8       6    No     000121C9-000121D3        B
1479C0       1    No     000121D4-000121D9        6
1479C2       4    No     000121DA-000121E2        9
